problem,direction,iteration,calls,f,gap
chained_mifflin_2,cutting_plane,25,138,-34.63298490584684,0.1670150941531574
chained_mifflin_2,cutting_plane,26,149,-34.63373037076097,0.1662696292390251
chained_mifflin_2,cutting_plane,27,159,-34.668407610870865,0.13159238912913196
chained_mifflin_2,cutting_plane,28,168,-34.67705639663661,0.12294360336338883
chained_mifflin_2,cutting_plane,29,177,-34.68138870856106,0.11861129143893834
chained_mifflin_2,cutting_plane,30,185,-34.696922797105586,0.10307720289441136
chained_mifflin_2,cutting_plane,31,193,-34.70039331175576,0.09960668824423635
chained_mifflin_2,cutting_plane,32,195,-34.72794534673688,0.07205465326311611
chained_mifflin_2,cutting_plane,33,201,-34.73438425602072,0.06561574397927927
chained_mifflin_2,cutting_plane,34,213,-34.73466683857701,0.06533316142298418
chained_mifflin_2,cutting_plane,35,229,-34.73466721527241,0.06533278472758752
chained_mifflin_2,cutting_plane,36,243,-34.734677456506965,0.06532254349303201
chained_mifflin_2,cutting_plane,37,260,-34.73467821775817,0.06532178224182417
chained_mifflin_2,cutting_plane,38,273,-34.73467867238395,0.06532132761604714
chained_mifflin_2,cutting_plane,39,284,-34.7346788097843,0.06532119021569827
chained_mifflin_2,cutting_plane,40,294,-34.73467881107674,0.06532118892325656
chained_mifflin_2,cutting_plane,41,302,-34.734678941261265,0.06532105873873206
chained_mifflin_2,cutting_plane,42,310,-34.73468381363443,0.06531618636556402
chained_mifflin_2,cutting_plane,43,321,-34.73468608207977,0.06531391792022845
chained_mifflin_2,cutting_plane,44,329,-34.734691326690466,0.06530867330953072
chained_mifflin_2,cutting_plane,45,355,-34.73469728618133,0.06530271381866726
chained_mifflin_2,cutting_plane,46,364,-34.734707933966924,0.06529206603307358
chained_mifflin_2,cutting_plane,47,374,-34.734709670342305,0.06529032965769233
chained_mifflin_2,cutting_plane,48,402,-34.7347362343518,0.06526376564819714
chained_mifflin_2,cutting_plane,49,415,-34.73474874158406,0.06525125841593393
chained_mifflin_2,cutting_plane,50,424,-34.73475516665333,0.06524483334666797
chained_mifflin_2,cutting_plane,51,443,-34.75543306880789,0.04456693119210797
chained_mifflin_2,cutting_plane,52,454,-34.762466579378426,0.03753342062157117
chained_mifflin_2,cutting_plane,53,467,-34.76295094736382,0.03704905263617775
chained_mifflin_2,cutting_plane,54,487,-34.762956726502274,0.03704327349772285
chained_mifflin_2,cutting_plane,55,496,-34.76296828063933,0.03703171936066951
chained_mifflin_2,cutting_plane,56,508,-34.762972104969116,0.03702789503088155
chained_mifflin_2,cutting_plane,57,516,-34.76299235398854,0.03700764601146034
chained_mifflin_2,cutting_plane,58,524,-34.76299651915066,0.0370034808493358
chained_mifflin_2,cutting_plane,59,534,-34.763013187718656,0.036986812281341486
chained_mifflin_2,cutting_plane,60,545,-34.763014598142334,0.03698540185766319
chained_mifflin_2,cutting_plane,61,550,-34.76302430704213,0.03697569295786707
chained_mifflin_2,cutting_plane,62,570,-34.76305035923267,0.03694964076732532
chained_mifflin_2,cutting_plane,63,580,-34.763066694153174,0.03693330584682286
chained_mifflin_2,cutting_plane,64,588,-34.76309794446851,0.036902055531484734
chained_mifflin_2,cutting_plane,65,596,-34.76309865444871,0.03690134555128566
chained_mifflin_2,cutting_plane,66,603,-34.763179208655885,0.036820791344112536
chained_mifflin_2,cutting_plane,67,612,-34.76318501320976,0.03681498679024031
chained_mifflin_2,cutting_plane,68,619,-34.76321001374531,0.03678998625468921
chained_mifflin_2,cutting_plane,69,625,-34.76337242084064,0.03662757915935799
chained_mifflin_2,cutting_plane,70,634,-34.763420520966605,0.036579479033392204
chained_mifflin_2,cutting_plane,71,651,-34.76477335445252,0.03522664554747479
chained_mifflin_2,cutting_plane,72,653,-34.76627680239264,0.0337231976073582
chained_mifflin_2,cutting_plane,73,655,-34.76632659991574,0.03367340008425401
chained_mifflin_2,cutting_plane,74,657,-34.76851723748563,0.03148276251436499
chained_mifflin_2,cutting_plane,75,659,-34.77139133316939,0.02860866683060692
chained_mifflin_2,cutting_plane,76,661,-34.77371483590342,0.026285164096577773
chained_mifflin_2,cutting_plane,77,663,-34.77763879687065,0.02236120312934986
chained_mifflin_2,cutting_plane,78,665,-34.782013740756746,0.017986259243251368
chained_mifflin_2,cutting_plane,79,668,-34.78400857451847,0.01599142548153054
chained_mifflin_2,cutting_plane,80,670,-34.78568226916883,0.014317730831166386
chained_mifflin_2,cutting_plane,81,679,-34.78568406690832,0.014315933091680222
chained_mifflin_2,cutting_plane,82,688,-34.78681593559577,0.01318406440422848
chained_mifflin_2,cutting_plane,83,690,-34.787820416073686,0.012179583926311466
chained_mifflin_2,cutting_plane,84,694,-34.78784522289729,0.01215477710270818
chained_mifflin_2,cutting_plane,85,698,-34.78805528678261,0.01194471321738888
chained_mifflin_2,cutting_plane,86,700,-34.788621276682605,0.011378723317392314
chained_mifflin_2,cutting_plane,87,702,-34.78882864011709,0.011171359882908405
chained_mifflin_2,cutting_plane,88,704,-34.78970413547323,0.010295864526767673
chained_mifflin_2,cutting_plane,89,708,-34.78975936017867,0.01024063982132617
chained_mifflin_2,cutting_plane,90,713,-34.78994218627806,0.010057813721935815
chained_mifflin_2,cutting_plane,91,720,-34.79021173152224,0.009788268477755935
chained_mifflin_2,cutting_plane,92,727,-34.79023818857537,0.009761811424624511
chained_mifflin_2,cutting_plane,93,729,-34.79041979633837,0.009580203661627706
chained_mifflin_2,cutting_plane,94,731,-34.790565941250904,0.00943405874909331
chained_mifflin_2,cutting_plane,95,734,-34.790601792354266,0.00939820764573085
chained_mifflin_2,cutting_plane,96,736,-34.79114412370009,0.008855876299904253
chained_mifflin_2,cutting_plane,97,738,-34.79156778732279,0.008432212677206508
chained_mifflin_2,cutting_plane,98,742,-34.79163564284231,0.008364357157688573
chained_mifflin_2,cutting_plane,99,744,-34.79180446567415,0.008195534325849962
chained_mifflin_2,cutting_plane,100,746,-34.7921603767107,0.00783962328929988
chained_mifflin_2,cutting_plane,101,749,-34.792225857632914,0.007774142367082959
chained_mifflin_2,cutting_plane,102,751,-34.79250467023685,0.007495329763145264
chained_mifflin_2,cutting_plane,103,754,-34.79258520241693,0.007414797583066957
chained_mifflin_2,cutting_plane,104,758,-34.79275262130373,0.007247378696270346
chained_mifflin_2,cutting_plane,105,761,-34.79330197562127,0.006698024378728462
chained_mifflin_2,cutting_plane,106,765,-34.793305428983494,0.006694571016502948
chained_mifflin_2,cutting_plane,107,767,-34.79347298914979,0.0065270108502062385
chained_mifflin_2,cutting_plane,108,769,-34.79347425864229,0.006525741357705783
chained_mifflin_2,cutting_plane,109,772,-34.79357612265921,0.006423877340786532
chained_mifflin_2,cutting_plane,110,775,-34.793753456306874,0.006246543693123385
chained_mifflin_2,cutting_plane,111,777,-34.79382341167408,0.006176588325914167
chained_mifflin_2,cutting_plane,112,779,-34.79383263513529,0.006167364864708702
chained_mifflin_2,cutting_plane,113,782,-34.793944901735884,0.006055098264113212
chained_mifflin_2,cutting_plane,114,784,-34.79400022776311,0.0059997722368905215
chained_mifflin_2,cutting_plane,115,788,-34.794028467475826,0.0059715325241711525
chained_mifflin_2,cutting_plane,116,792,-34.79404110108523,0.005958898914769861
chained_mifflin_2,cutting_plane,116,793,-34.79404110108523,0.005958898914769861
chained_mifflin_2,gradient_combination,1,6,128.216796875,163.016796875
chained_mifflin_2,gradient_combination,2,8,69.87803798562553,104.67803798562552
chained_mifflin_2,gradient_combination,3,12,-2.5350157364140857,32.26498426358591
chained_mifflin_2,gradient_combination,4,14,-8.986202268403575,25.813797731596424
chained_mifflin_2,gradient_combination,5,18,-15.776182463877593,19.023817536122404
chained_mifflin_2,gradient_combination,6,21,-26.070140061130097,8.7298599388699
chained_mifflin_2,gradient_combination,7,24,-29.50031364005788,5.299686359942118
chained_mifflin_2,gradient_combination,8,28,-32.866337787334196,1.9336622126658014
chained_mifflin_2,gradient_combination,9,38,-33.22465159247196,1.5753484075280397
chained_mifflin_2,gradient_combination,10,42,-33.34943966841244,1.4505603315875604
chained_mifflin_2,gradient_combination,11,48,-33.410291510137945,1.389708489862052
chained_mifflin_2,gradient_combination,12,53,-33.516949515377355,1.2830504846226418
chained_mifflin_2,gradient_combination,13,60,-34.2718141325452,0.5281858674547948
chained_mifflin_2,gradient_combination,14,67,-34.30265549163916,0.49734450836083965
chained_mifflin_2,gradient_combination,15,73,-34.46908425379754,0.33091574620245723
chained_mifflin_2,gradient_combination,16,82,-34.47652893725594,0.3234710627440549
chained_mifflin_2,gradient_combination,17,84,-34.494754682624546,0.30524531737545146
chained_mifflin_2,gradient_combination,18,93,-34.4961102170784,0.3038897829215941
chained_mifflin_2,gradient_combination,19,95,-34.537700559123024,0.26229944087697277
chained_mifflin_2,gradient_combination,20,98,-34.570492188733915,0.22950781126608177
chained_mifflin_2,gradient_combination,21,110,-34.575403577868656,0.22459642213134146
chained_mifflin_2,gradient_combination,22,112,-34.593584243471085,0.2064157565289122
chained_mifflin_2,gradient_combination,23,120,-34.59777637905351,0.2022236209464836
chained_mifflin_2,gradient_combination,24,126,-34.61090121481088,0.18909878518911682
chained_mifflin_2,gradient_combination,25,138,-34.63298490584684,0.1670150941531574
chained_mifflin_2,gradient_combination,26,149,-34.63373037076097,0.1662696292390251
chained_mifflin_2,gradient_combination,27,159,-34.668407610870865,0.13159238912913196
chained_mifflin_2,gradient_combination,28,168,-34.67705639663661,0.12294360336338883
chained_mifflin_2,gradient_combination,29,177,-34.68138870856106,0.11861129143893834
chained_mifflin_2,gradient_combination,30,185,-34.696922797105586,0.10307720289441136
chained_mifflin_2,gradient_combination,31,193,-34.70039331175576,0.09960668824423635
chained_mifflin_2,gradient_combination,32,195,-34.72794534673688,0.07205465326311611
chained_mifflin_2,gradient_combination,33,201,-34.73438425602072,0.06561574397927927
chained_mifflin_2,gradient_combination,34,213,-34.73466683857701,0.06533316142298418
chained_mifflin_2,gradient_combination,35,240,-34.73467233962523,0.06532766037476989
chained_mifflin_2,gradient_combination,36,281,-34.734673203346354,0.06532679665364327
chained_mifflin_2,gradient_combination,37,322,-34.73468630419416,0.06531369580583402
chained_mifflin_2,gradient_combination,38,344,-34.73469231586839,0.0653076841316107
chained_mifflin_2,gradient_combination,39,381,-34.73469714621802,0.06530285378197931
chained_mifflin_2,gradient_combination,40,420,-34.73469931221013,0.06530068778986475
chained_mifflin_2,gradient_combination,41,440,-34.73470749658608,0.06529250341391446
chained_mifflin_2,gradient_combination,42,459,-34.73471812801858,0.06528187198141921
chained_mifflin_2,gradient_combination,43,485,-34.73472087020237,0.06527912979762363
chained_mifflin_2,gradient_combination,44,516,-34.73472910367988,0.06527089632011496
chained_mifflin_2,gradient_combination,45,549,-34.73474334079474,0.0652566592052537
chained_mifflin_2,gradient_combination,46,570,-34.73474713783183,0.0652528621681654
chained_mifflin_2,gradient_combination,47,587,-34.73475459795667,0.06524540204332396
chained_mifflin_2,gradient_combination,48,603,-34.734760390016454,0.06523960998354283
chained_mifflin_2,gradient_combination,49,620,-34.734770052529385,0.06522994747061261
chained_mifflin_2,gradient_combination,50,637,-34.73477746505393,0.06522253494606645
chained_mifflin_2,gradient_combination,51,653,-34.73478031388456,0.06521968611543372
chained_mifflin_2,gradient_combination,52,671,-34.73482936204547,0.06517063795453026
chained_mifflin_2,gradient_combination,53,690,-34.734838820889856,0.06516117911014163
chained_mifflin_2,gradient_combination,54,704,-34.734852492556584,0.06514750744341313
chained_mifflin_2,gradient_combination,55,721,-34.734863101634865,0.06513689836513237
chained_mifflin_2,gradient_combination,56,753,-34.73496552623325,0.06503447376674387
chained_mifflin_2,gradient_combination,57,770,-34.73500252709148,0.06499747290851587
chained_mifflin_2,gradient_combination,58,787,-34.73500805461228,0.06499194538771746
chained_mifflin_2,gradient_combination,59,803,-34.735098348436665,0.06490165156333205
chained_mifflin_2,gradient_combination,60,824,-34.735120598131054,0.06487940186894292
chained_mifflin_2,gradient_combination,61,838,-34.73512829493766,0.06487170506233753
chained_mifflin_2,gradient_combination,62,855,-34.73513450544942,0.064865494550574
chained_mifflin_2,gradient_combination,63,870,-34.73547368633678,0.06452631366321526
chained_mifflin_2,gradient_combination,64,891,-34.735769696649825,0.06423030335017188
chained_mifflin_2,gradient_combination,65,907,-34.7362065487545,0.06379345124549474
chained_mifflin_2,gradient_combination,66,921,-34.74660258820123,0.05339741179876967
chained_mifflin_2,gradient_combination,67,938,-34.749324744142314,0.05067525585768351
chained_mifflin_2,gradient_combination,68,956,-34.749378975296764,0.05062102470323282
chained_mifflin_2,gradient_combination,69,972,-34.75166990621324,0.048330093786759676
chained_mifflin_2,gradient_combination,70,986,-34.75310637803078,0.0468936219692182
chained_mifflin_2,gradient_combination,71,990,-34.7581947091603,0.04180529083969731
chained_mifflin_2,gradient_combination,72,992,-34.75946292884403,0.04053707115596694
chained_mifflin_2,gradient_combination,73,995,-34.76277420624976,0.03722579375023827
chained_mifflin_2,gradient_combination,74,998,-34.76500728984139,0.03499271015860472
chained_mifflin_2,gradient_combination,75,1000,-34.76722482245519,0.03277517754480641
chained_mifflin_2,gradient_combination,76,1003,-34.76806671934387,0.03193328065612633
chained_mifflin_2,gradient_combination,77,1005,-34.77459335318086,0.025406646819135403
chained_mifflin_2,gradient_combination,78,1008,-34.776386930118434,0.023613069881562865
chained_mifflin_2,gradient_combination,79,1010,-34.776977726661855,0.02302227333814244
chained_mifflin_2,gradient_combination,80,1012,-34.77979408394738,0.020205916052617567
chained_mifflin_2,gradient_combination,81,1015,-34.78197336403669,0.018026635963309445
chained_mifflin_2,gradient_combination,82,1020,-34.7841591805893,0.01584081941069826
chained_mifflin_2,gradient_combination,83,1026,-34.78754006631494,0.012459933685057933
chained_mifflin_2,gradient_combination,84,1028,-34.788110563465324,0.011889436534673337
chained_mifflin_2,gradient_combination,85,1032,-34.788303663332144,0.011696336667853302
chained_mifflin_2,gradient_combination,86,1035,-34.788387148558,0.011612851441995531
chained_mifflin_2,gradient_combination,87,1039,-34.78900731927153,0.01099268072846371
chained_mifflin_2,gradient_combination,88,1043,-34.78937053552553,0.01062946447446933
chained_mifflin_2,gradient_combination,89,1047,-34.78947917626601,0.010520823733983775
chained_mifflin_2,gradient_combination,90,1051,-34.78992982848162,0.010070171518378856
chained_mifflin_2,gradient_combination,91,1057,-34.78998039756327,0.010019602436727837
chained_mifflin_2,gradient_combination,92,1059,-34.790208245337325,0.009791754662671792
chained_mifflin_2,gradient_combination,93,1061,-34.790645712092264,0.009354287907733294
chained_mifflin_2,gradient_combination,94,1065,-34.79105610874069,0.008943891259306724
chained_mifflin_2,gradient_combination,95,1071,-34.79121578935141,0.008784210648585145
chained_mifflin_2,gradient_combination,96,1078,-34.79126844333772,0.008731556662276319
chained_mifflin_2,gradient_combination,97,1080,-34.791445676625194,0.008554323374802664
chained_mifflin_2,gradient_combination,98,1085,-34.79147884757196,0.008521152428038192
chained_mifflin_2,gradient_combination,99,1087,-34.792100637492446,0.007899362507551189
chained_mifflin_2,gradient_combination,100,1090,-34.792414791076645,0.007585208923352127
chained_mifflin_2,gradient_combination,101,1093,-34.79254039269786,0.007459607302138238
chained_mifflin_2,gradient_combination,102,1095,-34.792916984369526,0.007083015630470868
chained_mifflin_2,gradient_combination,103,1097,-34.792983324380394,0.007016675619603063
chained_mifflin_2,gradient_combination,104,1099,-34.79309457793503,0.006905422064967581
chained_mifflin_2,gradient_combination,105,1101,-34.79352831760974,0.006471682390255751
chained_mifflin_2,gradient_combination,106,1103,-34.793729033809484,0.00627096619051315
chained_mifflin_2,gradient_combination,107,1108,-34.79405859004451,0.0059414099554899735
chained_mifflin_2,gradient_combination,108,1112,-34.79407298644641,0.005927013553588267
chained_mifflin_2,gradient_combination,109,1114,-34.79417625750252,0.005823742497476303
chained_mifflin_2,gradient_combination,110,1118,-34.79420715261423,0.005792847385770017
chained_mifflin_2,gradient_combination,111,1123,-34.79423955894654,0.0057604410534537465
chained_mifflin_2,gradient_combination,112,1136,-34.794359215936595,0.005640784063402293
chained_mifflin_2,gradient_combination,113,1143,-34.794365693811294,0.00563430618870342
chained_mifflin_2,gradient_combination,114,1146,-34.79437961381136,0.005620386188638804
chained_mifflin_2,gradient_combination,115,1152,-34.79438921207549,0.005610787924510419
chained_mifflin_2,gradient_combination,116,1160,-34.794389739634205,0.00561026036579193
chained_mifflin_2,gradient_combination,117,1170,-34.79439727674272,0.0056027232572759544
chained_mifflin_2,gradient_combination,118,1175,-34.79441252565105,0.005587474348949684
chained_mifflin_2,gradient_combination,119,1179,-34.79445455347985,0.005545446520144992
chained_mifflin_2,gradient_combination,120,1181,-34.79451630508109,0.0054836949189081
chained_mifflin_2,gradient_combination,121,1184,-34.79452512002784,0.005474879972155122
chained_mifflin_2,gradient_combination,122,1189,-34.79452869358856,0.005471306411436672
chained_mifflin_2,gradient_combination,122,1190,-34.79452869358856,0.005471306411436672
chained_crescent_1,gradient,1,3,287.75,287.75
chained_crescent_1,gradient,2,4,28.60646061456697,28.60646061456697
chained_crescent_1,gradient,3,7,25.323981650577085,25.323981650577085
chained_crescent_1,gradient,4,8,2.068749075632869,2.068749075632869
chained_crescent_1,gradient,5,12,0.7499258798807444,0.7499258798807444
chained_crescent_1,gradient,6,14,0.6568636428016359,0.6568636428016359
chained_crescent_1,gradient,7,15,0.46666106290332454,0.46666106290332454
chained_crescent_1,gradient,8,21,0.12808436194105144,0.12808436194105144
chained_crescent_1,gradient,9,24,0.12079102097356009,0.12079102097356009
chained_crescent_1,gradient,10,25,0.08382002603272731,0.08382002603272731
chained_crescent_1,gradient,11,26,0.04874633468897738,0.04874633468897738
chained_crescent_1,gradient,12,27,0.042505046370036825,0.042505046370036825
chained_crescent_1,gradient,13,28,0.028812184000484464,0.028812184000484464
chained_crescent_1,gradient,14,29,0.018903274000737325,0.018903274000737325
chained_crescent_1,gradient,15,33,0.014204107018074508,0.014204107018074508
chained_crescent_1,gradient,16,34,0.013214087097163651,0.013214087097163651
chained_crescent_1,gradient,17,40,0.010941665191644967,0.010941665191644967
chained_crescent_1,gradient,18,41,0.008786055701379136,0.008786055701379136
chained_crescent_1,gradient,19,49,0.0034433748081630355,0.0034433748081630355
chained_crescent_1,gradient,20,51,0.002518074219556632,0.002518074219556632
chained_crescent_1,gradient,21,59,0.0012166319810363868,0.0012166319810363868
chained_crescent_1,gradient,22,61,0.0006241412117089506,0.0006241412117089506
chained_crescent_1,gradient,23,68,9.521873610640608e-05,9.521873610640608e-05
chained_crescent_1,gradient,24,71,9.130539643864566e-05,9.130539643864566e-05
chained_crescent_1,gradient,25,79,3.0559563277021695e-05,3.0559563277021695e-05
chained_crescent_1,gradient,26,81,2.7575877350694e-05,2.7575877350694e-05
chained_crescent_1,gradient,27,89,1.1237173080380636e-05,1.1237173080380636e-05
chained_crescent_1,gradient,28,91,7.978503682393168e-06,7.978503682393168e-06
chained_crescent_1,gradient,29,99,5.2304427498039985e-06,5.2304427498039985e-06
chained_crescent_1,gradient,30,101,1.9181765800180273e-06,1.9181765800180273e-06
chained_crescent_1,gradient,31,102,1.0701574728599894e-06,1.0701574728599894e-06
chained_crescent_1,gradient,32,109,6.815698796458491e-07,6.815698796458491e-07
chained_crescent_1,gradient,33,111,3.84942772546637e-07,3.84942772546637e-07
chained_crescent_1,gradient,34,112,3.683708793555951e-07,3.683708793555951e-07
chained_crescent_1,gradient,35,115,2.6320472001906126e-07,2.6320472001906126e-07
chained_crescent_1,gradient,36,119,1.8081632835453831e-07,1.8081632835453831e-07
chained_crescent_1,gradient,37,123,1.3271660015412579e-07,1.3271660015412579e-07
chained_crescent_1,gradient,38,126,7.753438446833627e-09,7.753438446833627e-09
chained_crescent_1,gradient,39,138,7.373525345855114e-09,7.373525345855114e-09
chained_crescent_1,gradient,40,141,7.4463190058438045e-09,7.4463190058438045e-09
chained_crescent_1,gradient,41,147,7.315265948548699e-09,7.315265948548699e-09
chained_crescent_1,gradient,42,150,7.202543228501668e-09,7.202543228501668e-09
chained_crescent_1,gradient,43,156,7.269120971820087e-09,7.269120971820087e-09
chained_crescent_1,gradient,44,159,7.013478686701546e-09,7.013478686701546e-09
chained_crescent_1,gradient,45,166,7.063304052756791e-09,7.063304052756791e-09
chained_crescent_1,gradient,46,169,6.939937069461166e-09,6.939937069461166e-09
chained_crescent_1,gradient,47,176,6.982853517634169e-09,6.982853517634169e-09
chained_crescent_1,gradient,48,178,7.075594332661694e-09,7.075594332661694e-09
chained_crescent_1,gradient,49,183,7.0725981737851384e-09,7.0725981737851384e-09
chained_crescent_1,gradient,50,197,7.0112439187752784e-09,7.0112439187752784e-09
chained_crescent_1,gradient,51,203,7.053153616709551e-09,7.053153616709551e-09
chained_crescent_1,gradient,52,206,6.943213892718347e-09,6.943213892718347e-09
chained_crescent_1,gradient,53,212,7.03839275750795e-09,7.03839275750795e-09
chained_crescent_1,gradient,54,216,7.052252226635858e-09,7.052252226635858e-09
chained_crescent_1,gradient,55,222,7.021372705473539e-09,7.021372705473539e-09
chained_crescent_1,gradient,56,225,6.987447620510068e-09,6.987447620510068e-09
chained_crescent_1,gradient,57,231,7.00818947318993e-09,7.00818947318993e-09
chained_crescent_1,gradient,58,234,6.934092300348027e-09,6.934092300348027e-09
chained_crescent_1,gradient,59,240,6.996568213679666e-09,6.996568213679666e-09
chained_crescent_1,gradient,60,244,7.015250713671151e-09,7.015250713671151e-09
chained_crescent_1,gradient,61,258,7.05177938264967e-09,7.05177938264967e-09
chained_crescent_1,gradient,62,261,6.943096875211552e-09,6.943096875211552e-09
chained_crescent_1,gradient,63,267,7.035861893101014e-09,7.035861893101014e-09
chained_crescent_1,gradient,64,271,7.059447804103058e-09,7.059447804103058e-09
chained_crescent_1,gradient,65,277,7.017536995945761e-09,7.017536995945761e-09
chained_crescent_1,gradient,66,280,6.99031510453807e-09,6.99031510453807e-09
chained_crescent_1,gradient,67,286,7.003347790579539e-09,7.003347790579539e-09
chained_crescent_1,gradient,68,289,6.933214669047061e-09,6.933214669047061e-09
chained_crescent_1,gradient,69,295,6.99077995491848e-09,6.99077995491848e-09
chained_crescent_1,gradient,70,299,7.020015124759027e-09,7.020015124759027e-09
chained_crescent_1,gradient,71,304,7.0923225070629314e-09,7.0923225070629314e-09
chained_crescent_1,gradient,71,304,7.0923225070629314e-09,7.0923225070629314e-09
chained_crescent_1,cutting_plane,1,4,287.75,287.75
chained_crescent_1,cutting_plane,2,6,28.60646061456698,28.60646061456698
chained_crescent_1,cutting_plane,3,10,25.323981650577117,25.323981650577117
chained_crescent_1,cutting_plane,4,12,2.068749075632881,2.068749075632881
chained_crescent_1,cutting_plane,5,17,0.74992587988073,0.74992587988073
chained_crescent_1,cutting_plane,6,20,0.6568636428016414,0.6568636428016414
chained_crescent_1,cutting_plane,7,22,0.46666106290333265,0.46666106290333265
chained_crescent_1,cutting_plane,8,29,0.128084361941049,0.128084361941049
chained_crescent_1,cutting_plane,9,33,0.12079102097355943,0.12079102097355943
chained_crescent_1,cutting_plane,10,35,0.08382002603272931,0.08382002603272931
chained_crescent_1,cutting_plane,11,37,0.048746334688977155,0.048746334688977155
chained_crescent_1,cutting_plane,12,39,0.04250504637002317,0.04250504637002317
chained_crescent_1,cutting_plane,13,41,0.02881218400049157,0.02881218400049157
chained_crescent_1,cutting_plane,14,43,0.018903274000746206,0.018903274000746206
chained_crescent_1,cutting_plane,15,48,0.014204107018049417,0.014204107018049417
chained_crescent_1,cutting_plane,16,50,0.013214087097170313,0.013214087097170313
chained_crescent_1,cutting_plane,17,57,0.010941665191606442,0.010941665191606442
chained_crescent_1,cutting_plane,18,59,0.008786055701393236,0.008786055701393236
chained_crescent_1,cutting_plane,19,68,0.0034433748081142967,0.0034433748081142967
chained_crescent_1,cutting_plane,20,71,0.002518074219571953,0.002518074219571953
chained_crescent_1,cutting_plane,21,80,0.0012166319809733261,0.0012166319809733261
chained_crescent_1,cutting_plane,22,83,0.0006241419601450415,0.0006241419601450415
chained_crescent_1,cutting_plane,23,91,9.509303932764279e-05,9.509303932764279e-05
chained_crescent_1,cutting_plane,24,95,9.139433870819502e-05,9.139433870819502e-05
chained_crescent_1,cutting_plane,25,104,2.5891746918471625e-05,2.5891746918471625e-05
chained_crescent_1,cutting_plane,26,108,1.2663892280717626e-05,1.2663892280717626e-05
chained_crescent_1,cutting_plane,27,111,1.0494598769894559e-05,1.0494598769894559e-05
chained_crescent_1,cutting_plane,28,113,3.2126829323519956e-06,3.2126829323519956e-06
chained_crescent_1,cutting_plane,29,120,5.957614886975549e-07,5.957614886975549e-07
chained_crescent_1,cutting_plane,30,123,4.952767964638838e-07,4.952767964638838e-07
chained_crescent_1,cutting_plane,31,130,4.621193915310684e-07,4.621193915310684e-07
chained_crescent_1,cutting_plane,32,140,4.3014508432914766e-07,4.3014508432914766e-07
chained_crescent_1,cutting_plane,33,146,3.6319659835193363e-07,3.6319659835193363e-07
chained_crescent_1,cutting_plane,34,149,1.8583573691000055e-07,1.8583573691000055e-07
chained_crescent_1,cutting_plane,35,155,1.1106657415993482e-07,1.1106657415993482e-07
chained_crescent_1,cutting_plane,36,162,9.716195714659648e-08,9.716195714659648e-08
chained_crescent_1,cutting_plane,37,168,7.646827016039026e-08,7.646827016039026e-08
chained_crescent_1,cutting_plane,38,177,7.330426832208303e-08,7.330426832208303e-08
chained_crescent_1,cutting_plane,39,183,6.796172924428134e-08,6.796172924428134e-08
chained_crescent_1,cutting_plane,40,191,6.758290860275906e-08,6.758290860275906e-08
chained_crescent_1,cutting_plane,41,195,6.750636794006226e-08,6.750636794006226e-08
chained_crescent_1,cutting_plane,42,202,6.631970472792403e-08,6.631970472792403e-08
chained_crescent_1,cutting_plane,43,208,6.599353252756401e-08,6.599353252756401e-08
chained_crescent_1,cutting_plane,44,215,6.557798604145404e-08,6.557798604145404e-08
chained_crescent_1,cutting_plane,45,217,4.1165210018512255e-08,4.1165210018512255e-08
chained_crescent_1,cutting_plane,46,224,3.8700114890488635e-08,3.8700114890488635e-08
chained_crescent_1,cutting_plane,47,233,3.77609089552422e-08,3.77609089552422e-08
chained_crescent_1,cutting_plane,48,242,3.587298869067723e-08,3.587298869067723e-08
chained_crescent_1,cutting_plane,49,249,2.8161310505758763e-08,2.8161310505758763e-08
chained_crescent_1,cutting_plane,50,255,2.5334867426174412e-08,2.5334867426174412e-08
chained_crescent_1,cutting_plane,51,258,1.8965686354732725e-08,1.8965686354732725e-08
chained_crescent_1,cutting_plane,52,261,3.3325355808244694e-09,3.3325355808244694e-09
chained_crescent_1,cutting_plane,53,282,1.0441217890289067e-09,1.0441217890289067e-09
chained_crescent_1,cutting_plane,54,295,5.041613793110855e-10,5.041613793110855e-10
chained_crescent_1,cutting_plane,55,304,5.438547390212989e-10,5.438547390212989e-10
chained_crescent_1,cutting_plane,56,309,3.532762971047987e-11,3.532762971047987e-11
chained_crescent_1,cutting_plane,56,311,3.532762971047987e-11,3.532762971047987e-11
chained_crescent_1,gradient_combination,1,4,287.75,287.75
chained_crescent_1,gradient_combination,2,6,28.60646061456697,28.60646061456697
chained_crescent_1,gradient_combination,3,10,25.323981650577085,25.323981650577085
chained_crescent_1,gradient_combination,4,12,2.068749075632869,2.068749075632869
chained_crescent_1,gradient_combination,5,17,0.7499258798807444,0.7499258798807444
chained_crescent_1,gradient_combination,6,20,0.6568636428016359,0.6568636428016359
chained_crescent_1,gradient_combination,7,22,0.46666106290332454,0.46666106290332454
chained_crescent_1,gradient_combination,8,29,0.12808436194105144,0.12808436194105144
chained_crescent_1,gradient_combination,9,33,0.12079102097356009,0.12079102097356009
chained_crescent_1,gradient_combination,10,35,0.08382002603272731,0.08382002603272731
chained_crescent_1,gradient_combination,11,37,0.04874633468897738,0.04874633468897738
chained_crescent_1,gradient_combination,12,39,0.042505046370036825,0.042505046370036825
